period,actual_inflation,predicted_inflation,forecast_horizon,error,absolute_error,squared_error
69,3.072085148,-0.8369201008395984,4,3.9090052488395988,3.9090052488395988,15.280322035455534
70,3.472882969,-0.8374286600920479,4,4.310311629092048,4.310311629092048,18.578786339886147
71,5.834914611,-0.8374726293670592,4,6.672387240367059,6.672387240367059,44.52075148541314
72,6.668254346,-0.837601317962963,4,7.505855663962963,7.505855663962963,56.33786924824489
73,6.571227411,-0.570956715103902,4,7.142184126103902,7.142184126103902,51.01079409117056
74,6.896551724,-0.5711685807121025,4,7.467720304712103,7.467720304712103,55.766846549409415
75,6.364858808,-0.5844657716028385,4,6.9493245796028384,6.9493245796028384,48.29311211267217
76,4.867157848,-0.567451168896779,4,5.434609016896779,5.434609016896779,29.534975166535776
77,5.593481612,-0.575001689504459,4,6.168483301504459,6.168483301504459,38.05018624093935
78,5.075268817,-0.5697768970734851,4,5.645045714073485,5.645045714073485,31.866541113979427
79,4.993678887,-0.5626985390036069,4,5.556377426003607,5.556377426003607,30.87333010020247
80,6.344475197,-0.5697222991915543,4,6.914197496191555,6.914197496191555,47.80612701634157
81,7.278415016,-0.5630701731756802,4,7.84148518917568,7.84148518917568,61.48888997206155
82,7.040523946,-0.5624190798261085,4,7.602943025826109,7.602943025826109,57.804742653957874
83,6.140878989,-0.5700934055243168,4,6.710972394524317,6.710972394524317,45.037150480067446
84,6.206206206,-0.568708536177707,4,6.774914742177707,6.774914742177707,45.89946976377682
