period,actual_inflation,predicted_inflation,forecast_horizon,error,absolute_error,squared_error
74,6.896551724,4.545607835186596,4,2.350943888813404,2.350943888813404,5.526937168349092
75,6.364858808,4.478557719777978,4,1.8863010882220221,1.8863010882220221,3.558131795427585
76,4.867157848,4.615813978361068,4,0.25134386963893185,0.25134386963893185,0.06317374080507236
77,5.593481612,4.656380280337302,4,0.9371013316626975,0.9371013316626975,0.8781589058040009
78,5.075268817,4.448909989299669,4,0.6263588277003311,0.6263588277003311,0.3923253810381331
79,4.993678887,4.543708448780699,4,0.4499704382193004,0.4499704382193004,0.20247339527126923
80,6.344475197,4.702876230799613,4,1.6415989662003874,1.6415989662003874,2.6948471658301805
81,7.278415016,4.494190776796307,4,2.7842242392036933,2.7842242392036933,7.751904614169385
82,7.040523946,4.601909356757494,4,2.4386145892425066,2.4386145892425066,5.946841114866399
83,6.140878989,4.573227512639854,4,1.5676514763601457,1.5676514763601457,2.4575311513341442
84,6.206206206,4.61823904073195,4,1.5879671652680498,1.5879671652680498,2.5216397179694456
