period,actual_inflation,predicted_inflation,forecast_horizon,error,absolute_error,squared_error
71,3.472882969,6.397093877319112,3,-2.9242109083191123,2.9242109083191123,8.551009436332489
72,5.834914611,8.162332547356723,3,-2.3274179363567224,2.3274179363567224,5.416874250474985
73,6.668254346,4.678058854683354,3,1.990195491316646,1.990195491316646,3.9608780936571057
74,6.571227411,9.2366849147105,3,-2.6654575037105,2.6654575037105,7.10466370408661
75,6.896551724,4.454804759163471,3,2.441746964836529,2.441746964836529,5.962128240288402
76,6.364858808,3.748868024228093,3,2.615990783771907,2.615990783771907,6.843407780779556
77,4.867157848,5.400136971549894,3,-0.532979123549894,0.532979123549894,0.28406674614001315
78,5.593481612,4.9966609803083335,3,0.5968206316916662,0.5968206316916662,0.3561948664128395
79,5.075268817,5.344688675149541,3,-0.26941985814954084,0.26941985814954084,0.07258705996531871
80,4.993678887,4.564082297519932,3,0.4295965894800675,0.4295965894800675,0.18455322969290566
81,6.344475197,3.630065040105809,3,2.7144101568941914,2.7144101568941914,7.3680224998503485
82,7.278415016,2.9361880660476887,3,4.342226949952312,4.342226949952312,18.854934884892156
83,7.040523946,4.496950009033969,3,2.5435739369660313,2.5435739369660313,6.469768372812876
84,6.140878989,5.64834627920751,3,0.4925327097924903,0.4925327097924903,0.24258847021553348
85,6.206206206,4.429045581349187,3,1.7771606246508131,1.7771606246508131,3.1582998858092686
64,4.594180704,4.921099295002641,4,-0.32691859100264065,0.32691859100264065,0.10687576514315184
65,4.790874525,5.2960123344401016,4,-0.5051378094401011,0.5051378094401011,0.2551642065259439
66,3.853754941,7.840344010754575,4,-3.986589069754575,3.986589069754575,15.892892411086647
67,2.604039912,6.0747362527210536,4,-3.4706963407210534,3.4706963407210534,12.04573308949451
68,2.464616886,2.88384687405273,4,-0.41922998805272993,0.41922998805272993,0.17575378288269208
69,3.072085148,8.197982458897554,4,-5.125897310897554,5.125897310897554,26.274823241866777
70,3.472882969,6.758093550476332,4,-3.2852105814763317,3.2852105814763317,10.792608564644057
71,5.834914611,6.186014800547526,4,-0.35110018954752586,0.35110018954752586,0.12327134310030859
72,6.668254346,8.385748226742027,4,-1.717493880742027,1.717493880742027,2.949785230386308
73,6.571227411,6.158500936084429,4,0.412726474915571,0.412726474915571,0.17034314309623347
74,6.896551724,9.56525841071643,4,-2.6687066867164297,2.6687066867164297,7.121995379724984
75,6.364858808,4.420307512358346,4,1.944551295641654,1.944551295641654,3.7812797413816353
76,4.867157848,3.7490603441493824,4,1.1180975038506173,1.1180975038506173,1.2501420281169813
77,5.593481612,5.875744307988866,4,-0.2822626959888659,0.2822626959888659,0.07967222954690292
78,5.075268817,3.9125211184670454,4,1.162747698532955,1.162747698532955,1.3519822104436836
79,4.993678887,4.285706001062287,4,0.7079728859377123,0.7079728859377123,0.501225607222973
80,6.344475197,4.490455167972362,4,1.8540200290276383,1.8540200290276383,3.437390268035645
81,7.278415016,3.754502588467634,4,3.523912427532366,3.523912427532366,12.417958796917054
82,7.040523946,3.3896172500042074,4,3.650906695995793,3.650906695995793,13.329119702866917
83,6.140878989,4.976183451317658,4,1.1646955376823422,1.1646955376823422,1.3565156954971602
84,6.206206206,5.666969192650875,4,0.5392370133491253,0.5392370133491253,0.29077655656568474
